customer_id,company_name,signup_date,country,acquisition_channel,company_size_segment,initial_plan,payment_method,is_auto_renew
5686,"Anderson, Baxter and Thompson",2025-09-10,United Kingdom,paid_search,small,Starter,credit_card,True
5687,"Khan, Howard and Galvan",2025-09-10,United Kingdom,referral,small,Starter,credit_card,False
5688,Galvan LLC,2025-09-01,Germany,content_marketing,small,Starter,credit_card,True
5689,Taylor-Higgins,2025-09-26,United States,referral,small,Growth,paypal,True
5690,Farrell-Little,2025-09-27,United Kingdom,paid_search,small,Starter,paypal,False
5691,Jones-Cross,2025-09-13,Australia,referral,small,Starter,credit_card,True
5692,Brown PLC,2025-09-04,United Kingdom,organic,small,Starter,paypal,False
5693,Perez-Wolf,2025-09-28,United Kingdom,organic,small,Starter,paypal,False
5694,Peterson-Jordan,2025-09-23,Germany,organic,medium,Starter,paypal,True
5695,"Chapman, Cruz and Goodwin",2025-09-12,United States,referral,small,Growth,credit_card,True
5696,Murray LLC,2025-09-24,United States,referral,small,Growth,paypal,False
5697,"Jackson, Lucero and Gould",2025-09-04,United Kingdom,partner,small,Growth,credit_card,False
5698,Collins Inc,2025-09-15,Canada,paid_search,small,Growth,credit_card,True
5699,"Grant, Potter and Gordon",2025-09-14,Germany,organic,small,Starter,ach,False
5700,Cox-Goodwin,2025-09-10,Netherlands,organic,enterprise,Enterprise,credit_card,True
5701,Williams-Lowe,2025-09-11,United States,organic,small,Starter,credit_card,True
5702,Scott-Delgado,2025-09-12,United Kingdom,content_marketing,small,Starter,credit_card,True
5703,Pearson-Morgan,2025-09-28,Germany,paid_search,small,Starter,credit_card,True
5704,Kane Inc,2025-09-19,United Kingdom,content_marketing,small,Growth,credit_card,False
5705,Taylor and Sons,2025-09-20,Germany,paid_search,enterprise,Enterprise,credit_card,True
5706,Michael Group,2025-09-16,Germany,content_marketing,medium,Starter,credit_card,True
5707,Carrillo-Mendez,2025-09-09,United States,content_marketing,small,Starter,bank_transfer,False
5708,"Simon, Henry and Bentley",2025-09-09,Netherlands,paid_search,medium,Enterprise,credit_card,False
5709,"Ochoa, Miller and Gonzales",2025-09-24,United States,paid_search,medium,Growth,credit_card,True
5710,Duran-Sanchez,2025-09-09,Canada,partner,medium,Growth,credit_card,False
5711,Newman-Gregory,2025-09-27,Netherlands,paid_search,small,Starter,bank_transfer,False
5712,Burns Inc,2025-09-07,Ireland,referral,small,Starter,credit_card,True
5713,Dillon PLC,2025-09-10,Germany,paid_search,medium,Enterprise,bank_transfer,False
5714,"Gray, Jackson and Jones",2025-09-22,United States,referral,medium,Enterprise,paypal,True
5715,Gomez-Smith,2025-09-23,Netherlands,partner,small,Starter,credit_card,True
5716,"Brown, Bradford and Lawson",2025-09-07,United States,organic,small,Starter,credit_card,True
5717,Rivers-Serrano,2025-09-04,Australia,referral,small,Growth,credit_card,True
5718,Murphy-Reid,2025-09-05,United States,organic,medium,Growth,paypal,True
5719,Hughes and Sons,2025-09-29,Netherlands,partner,medium,Growth,credit_card,True
5720,Ball-Shaw,2025-09-23,United States,paid_search,small,Starter,bank_transfer,False
5721,Adams and Sons,2025-09-22,United Kingdom,organic,small,Starter,credit_card,True
5722,Abbott-Ibarra,2025-09-14,France,paid_search,small,Starter,paypal,True
5723,Johnson Ltd,2025-09-24,Netherlands,organic,small,Starter,credit_card,True
5724,"Yang, Robertson and Espinoza",2025-09-04,United States,content_marketing,small,Starter,credit_card,True
5725,Alexander-Wagner,2025-09-25,Ireland,partner,small,Growth,credit_card,True
5726,"Stein, Kirby and Reed",2025-09-03,United States,content_marketing,small,Growth,credit_card,True
5727,Ramirez LLC,2025-09-25,Ireland,referral,small,Starter,ach,False
5728,"Moses, Green and Simmons",2025-09-22,Australia,organic,medium,Growth,ach,True
5729,"Clark, Nichols and Ward",2025-09-02,United Kingdom,paid_search,small,Starter,credit_card,False
5730,Alvarez PLC,2025-09-15,Canada,content_marketing,small,Starter,credit_card,True
5731,Cole PLC,2025-09-07,Netherlands,paid_search,small,Starter,credit_card,True
5732,Smith Ltd,2025-09-01,Canada,partner,small,Starter,bank_transfer,True
5733,"Campos, Mcbride and Caldwell",2025-09-02,United States,paid_search,small,Starter,credit_card,True
5734,Schneider Inc,2025-09-21,Ireland,organic,medium,Enterprise,paypal,False
5735,Herrera PLC,2025-09-08,United Kingdom,organic,medium,Enterprise,paypal,True
5736,"Guerrero, Sawyer and Moss",2025-09-11,Ireland,organic,small,Starter,credit_card,True
5737,"Bradley, Coleman and Willis",2025-09-06,Australia,referral,small,Starter,credit_card,True
5738,"Frank, Dyer and Duran",2025-09-21,United Kingdom,organic,small,Starter,ach,True
5739,"Brown, Kaiser and Edwards",2025-09-30,Ireland,content_marketing,small,Starter,credit_card,True
5740,"Warner, Monroe and Garcia",2025-09-29,Germany,referral,enterprise,Enterprise,paypal,False
5741,Becker-King,2025-09-05,Australia,content_marketing,small,Starter,credit_card,False
5742,Johnson Inc,2025-09-19,United States,organic,small,Starter,credit_card,True
5743,"Downs, Fernandez and Stuart",2025-09-19,Canada,paid_search,small,Starter,bank_transfer,True
5744,"King, Adams and Conway",2025-09-30,Netherlands,paid_search,enterprise,Enterprise,credit_card,True
5745,"Wong, Vargas and Martin",2025-09-26,Germany,organic,small,Enterprise,paypal,True
5746,Allen Inc,2025-09-02,United Kingdom,organic,medium,Starter,credit_card,False
5747,Daugherty Ltd,2025-09-20,United States,organic,small,Enterprise,credit_card,True
5748,"Dunn, Johnson and Mora",2025-09-22,Netherlands,organic,small,Growth,credit_card,False
5749,Acevedo PLC,2025-09-10,United States,organic,small,Starter,credit_card,True
5750,Lucero PLC,2025-09-27,Germany,paid_search,small,Starter,credit_card,True
5751,"Glass, Joseph and Hawkins",2025-09-06,United Kingdom,organic,small,Starter,credit_card,False
5752,Jackson Inc,2025-09-25,United States,organic,small,Growth,credit_card,True
5753,Velasquez Inc,2025-09-28,Canada,organic,small,Starter,paypal,True
5754,Hall Inc,2025-09-13,United States,content_marketing,medium,Growth,credit_card,True
5755,Brown PLC,2025-09-27,Germany,organic,medium,Growth,credit_card,False
5756,Murray-Gray,2025-09-20,Canada,content_marketing,medium,Starter,credit_card,True
5757,Kent PLC,2025-09-01,United Kingdom,partner,medium,Growth,credit_card,True
5758,"Carlson, Parrish and Gillespie",2025-09-24,Ireland,paid_search,small,Growth,credit_card,True
5759,"Castillo, Hughes and Smith",2025-09-26,Germany,organic,small,Starter,paypal,True
5760,Meyers and Sons,2025-09-17,United States,organic,small,Starter,credit_card,True
5761,Reyes-Davis,2025-09-14,Australia,organic,small,Starter,credit_card,True
5762,Lowery and Sons,2025-09-07,United Kingdom,organic,small,Starter,credit_card,True
5763,"Roberts, Flores and Sanchez",2025-09-06,United States,paid_search,enterprise,Enterprise,bank_transfer,True
5764,Lawrence Inc,2025-09-05,United States,referral,medium,Growth,ach,False
5765,Hill-Logan,2025-09-29,United States,content_marketing,medium,Growth,credit_card,True
5766,"May, Lee and Parker",2025-09-20,United States,organic,small,Starter,credit_card,True
5767,"Stewart, Rhodes and Davis",2025-09-20,Canada,paid_search,medium,Growth,credit_card,False
5768,Gonzalez Inc,2025-09-27,United States,organic,medium,Growth,bank_transfer,True
5769,Conley-Powell,2025-09-06,United Kingdom,paid_search,medium,Enterprise,paypal,True
5770,Smith LLC,2025-09-12,United Kingdom,paid_search,medium,Enterprise,credit_card,True
5771,Cisneros-Chapman,2025-09-17,United States,referral,small,Starter,paypal,False
5772,Flowers-Rivera,2025-09-01,United States,content_marketing,medium,Growth,credit_card,False
5773,"Williams, Reynolds and Prince",2025-09-03,United Kingdom,content_marketing,small,Starter,credit_card,True
5774,Henderson-Davis,2025-09-23,United States,paid_search,medium,Growth,credit_card,True
5775,Stein Group,2025-09-25,Netherlands,content_marketing,small,Growth,credit_card,False
5776,Evans-Miller,2025-09-23,Ireland,organic,small,Starter,bank_transfer,True
5777,Padilla and Sons,2025-09-28,Canada,referral,enterprise,Enterprise,credit_card,False
5778,Smith-Griffin,2025-09-06,Netherlands,organic,small,Starter,credit_card,True
5779,Garcia-Mendez,2025-09-10,Australia,organic,medium,Starter,credit_card,True
5780,"Adams, Montgomery and Williams",2025-09-24,Canada,organic,enterprise,Enterprise,credit_card,True
5781,"Smith, Mejia and Wolf",2025-09-14,United States,referral,small,Growth,bank_transfer,True
5782,Barnes-Harris,2025-09-24,United States,content_marketing,small,Starter,credit_card,True
5783,"Taylor, Ferguson and Bradley",2025-09-16,United States,organic,medium,Starter,ach,True
5784,"Sullivan, Price and Stevens",2025-09-04,United Kingdom,paid_search,small,Growth,credit_card,False
5785,Rice PLC,2025-09-21,United States,organic,small,Starter,credit_card,False
5786,Grant-Meyer,2025-09-13,France,organic,medium,Starter,ach,True
5787,"Knight, Kennedy and Cooley",2025-09-28,United States,organic,small,Growth,credit_card,True
5788,"Davidson, Harrington and Jones",2025-09-23,Netherlands,paid_search,medium,Growth,paypal,False
5789,Watson PLC,2025-09-28,United States,partner,medium,Growth,credit_card,True
5790,White-Chavez,2025-09-03,United States,referral,small,Starter,paypal,False
5791,Hudson Group,2025-09-14,United States,content_marketing,medium,Growth,credit_card,True
5792,Steele and Sons,2025-09-14,United States,paid_search,small,Growth,ach,True
5793,Johnson Inc,2025-09-09,United States,organic,medium,Enterprise,credit_card,False
5794,Reynolds Ltd,2025-09-23,France,partner,small,Starter,paypal,True
5795,Gibson-Richmond,2025-09-28,Canada,organic,small,Starter,credit_card,True
5796,"Ray, Guerra and Lopez",2025-09-14,United States,organic,medium,Growth,bank_transfer,True
5797,Turner Inc,2025-09-27,United States,partner,medium,Growth,credit_card,True
5798,"Bond, Juarez and Baird",2025-09-30,United Kingdom,content_marketing,small,Starter,ach,True
5799,"Richardson, Taylor and Jones",2025-09-25,Canada,referral,small,Starter,paypal,True
5800,Ward-Dixon,2025-09-14,Netherlands,paid_search,medium,Enterprise,credit_card,True
5801,Murray Group,2025-09-25,Canada,paid_search,small,Growth,credit_card,True
5802,Mccarthy-Lambert,2025-09-09,Canada,organic,small,Enterprise,credit_card,False
5803,Freeman Group,2025-09-21,United States,partner,medium,Growth,credit_card,True
5804,"Lopez, Jones and Weaver",2025-09-22,United Kingdom,paid_search,medium,Enterprise,credit_card,True
5805,"Arnold, Ramirez and Franklin",2025-09-26,France,organic,small,Growth,bank_transfer,True
5806,"Powell, Taylor and Adams",2025-09-07,United States,content_marketing,medium,Growth,ach,False
5807,Thomas Group,2025-09-23,Ireland,referral,small,Starter,credit_card,True
5808,Hunt-Jones,2025-09-26,United Kingdom,referral,small,Starter,credit_card,True
5809,Shepherd LLC,2025-09-17,Ireland,referral,medium,Growth,credit_card,True
5810,"Simon, Adams and Anderson",2025-09-29,Ireland,paid_search,small,Growth,credit_card,True
5811,"Reed, Carter and Tucker",2025-09-20,United States,organic,medium,Growth,bank_transfer,True
5812,Flores PLC,2025-09-30,Canada,partner,small,Starter,bank_transfer,True
5813,Smith PLC,2025-09-18,Germany,paid_search,medium,Starter,bank_transfer,True
5814,Martinez LLC,2025-09-05,Ireland,organic,enterprise,Enterprise,credit_card,False
5815,Rivas-Page,2025-09-05,Germany,paid_search,enterprise,Enterprise,credit_card,False
5816,Hurley Inc,2025-09-16,France,organic,medium,Enterprise,credit_card,True
5817,Chen and Sons,2025-09-25,Australia,referral,small,Starter,credit_card,True
5818,"Roach, Ortiz and Sampson",2025-09-03,United Kingdom,organic,medium,Starter,credit_card,False
5819,Jackson-Wilcox,2025-09-21,Canada,paid_search,small,Growth,credit_card,True
5820,Abbott-Harrison,2025-09-10,United States,content_marketing,small,Growth,paypal,True
5821,Gordon PLC,2025-09-09,United States,organic,medium,Starter,credit_card,False
5822,"Murphy, Griffith and Cobb",2025-09-02,Germany,paid_search,small,Starter,credit_card,True
5823,Brown Group,2025-09-08,United States,content_marketing,enterprise,Enterprise,ach,False
5824,"Pearson, Gaines and Black",2025-09-23,United States,partner,enterprise,Enterprise,paypal,True
5825,Barker Ltd,2025-09-13,Germany,paid_search,medium,Growth,ach,True
5826,Allen-Taylor,2025-09-17,United Kingdom,paid_search,small,Growth,credit_card,True
5827,Jones-David,2025-09-03,Australia,content_marketing,medium,Starter,credit_card,True
5828,"Glass, Norton and Brooks",2025-09-04,Germany,referral,small,Starter,credit_card,True
5829,Jones-Hartman,2025-09-13,Australia,paid_search,small,Starter,credit_card,False
5830,"May, Mullins and Brown",2025-09-04,Australia,paid_search,enterprise,Enterprise,credit_card,False
5831,Andrews Inc,2025-09-18,United States,referral,small,Starter,bank_transfer,False
5832,"Thompson, Marshall and Aguirre",2025-09-25,Netherlands,partner,small,Starter,bank_transfer,True
5833,"Miller, Lopez and Miller",2025-09-01,Germany,paid_search,medium,Growth,bank_transfer,True
5834,Manning and Sons,2025-09-06,United Kingdom,paid_search,enterprise,Enterprise,credit_card,True
5835,Brown-Hudson,2025-09-13,Australia,organic,small,Growth,paypal,True
5836,Williams Group,2025-09-04,Australia,referral,medium,Growth,credit_card,True
5837,Pacheco PLC,2025-09-18,Germany,paid_search,medium,Starter,credit_card,True
5838,Becker-Smith,2025-09-15,United States,paid_search,medium,Enterprise,credit_card,False
5839,Scott-Haynes,2025-09-22,United States,paid_search,medium,Enterprise,paypal,True
5840,"Miller, Gordon and Glover",2025-09-28,Netherlands,organic,small,Starter,credit_card,True
5841,"Dawson, Lyons and Perez",2025-09-17,Netherlands,organic,small,Enterprise,bank_transfer,True
5842,"Thomas, Bradley and Mcdonald",2025-09-17,Germany,content_marketing,small,Growth,credit_card,True
5843,"Peters, Lewis and Mathews",2025-10-02,Germany,organic,small,Starter,credit_card,False
5844,Anderson-Scott,2025-10-25,United States,content_marketing,medium,Starter,credit_card,False
5845,Miranda-Gutierrez,2025-10-14,United Kingdom,paid_search,small,Starter,credit_card,False
5846,"Davis, Weber and Le",2025-10-15,Australia,content_marketing,medium,Starter,credit_card,False
5847,Madden and Sons,2025-10-23,Netherlands,paid_search,medium,Growth,credit_card,False
5848,Shepherd-Miller,2025-10-14,United States,organic,small,Growth,paypal,True
5849,"Ayala, Johnson and Cook",2025-10-20,Germany,content_marketing,medium,Enterprise,credit_card,True
5850,Bell PLC,2025-10-16,United States,organic,small,Starter,paypal,True
5851,"Bishop, Walker and White",2025-10-07,France,organic,medium,Enterprise,credit_card,True
5852,Stafford-Lewis,2025-10-30,United States,paid_search,small,Starter,credit_card,True
5853,"Ward, Scott and Gallagher",2025-10-15,Australia,paid_search,small,Starter,credit_card,False
5854,Rogers and Sons,2025-10-12,Germany,organic,enterprise,Enterprise,bank_transfer,True
5855,Moreno-Sullivan,2025-10-22,United Kingdom,organic,medium,Enterprise,credit_card,True
5856,Werner-Graham,2025-10-21,United Kingdom,content_marketing,medium,Growth,bank_transfer,True
5857,"Patterson, Lee and Kelley",2025-10-20,United States,paid_search,small,Starter,bank_transfer,False
5858,"Davies, Macdonald and Galvan",2025-10-23,Germany,referral,small,Starter,bank_transfer,True
5859,"Lee, Torres and Thompson",2025-10-28,Germany,paid_search,small,Growth,paypal,False
5860,Reyes Ltd,2025-10-31,Canada,content_marketing,small,Growth,credit_card,True
5861,Sullivan-Taylor,2025-10-15,Canada,referral,medium,Enterprise,paypal,False
5862,Rivera Inc,2025-10-12,United States,organic,small,Enterprise,credit_card,False
5863,Velasquez-Mcintosh,2025-10-26,France,content_marketing,enterprise,Enterprise,paypal,True
5864,"Williams, Ward and Harvey",2025-10-26,United States,partner,enterprise,Starter,paypal,True
5865,Miller-Woodward,2025-10-29,United States,referral,small,Growth,ach,True
5866,Harris and Sons,2025-10-13,United States,paid_search,small,Starter,paypal,True
5867,"Summers, Wheeler and Fernandez",2025-10-12,United States,organic,medium,Starter,paypal,False
5868,Barrera-Nguyen,2025-10-10,United States,content_marketing,small,Starter,bank_transfer,True
5869,Snyder Ltd,2025-10-10,Germany,paid_search,medium,Growth,credit_card,False
5870,Cross-Wade,2025-10-29,United States,paid_search,medium,Growth,credit_card,True
5871,"Garcia, Hall and Tapia",2025-10-02,United Kingdom,content_marketing,small,Starter,credit_card,True
5872,Ford PLC,2025-10-17,United Kingdom,organic,small,Starter,credit_card,True
5873,Davis-Andersen,2025-10-12,Australia,organic,small,Starter,credit_card,True
5874,Thomas LLC,2025-10-11,United States,paid_search,small,Starter,credit_card,True
5875,"Dunlap, Fleming and Brown",2025-10-21,Netherlands,partner,enterprise,Enterprise,paypal,True
5876,"Thompson, Schultz and Sullivan",2025-10-13,Ireland,content_marketing,small,Starter,paypal,False
5877,"Watson, Hall and Roth",2025-10-08,United States,partner,medium,Enterprise,credit_card,False
5878,Hale-Miller,2025-10-12,Germany,organic,medium,Starter,credit_card,True
5879,Bolton Inc,2025-10-14,United States,paid_search,small,Starter,credit_card,True
5880,"Taylor, Kim and Edwards",2025-10-10,Germany,referral,small,Growth,paypal,True
5881,"Howard, Hayden and Smith",2025-10-28,Ireland,organic,small,Starter,paypal,False
5882,Malone-Lyons,2025-10-09,United States,paid_search,medium,Growth,bank_transfer,True
5883,Miller Inc,2025-10-23,Canada,referral,medium,Enterprise,paypal,True
5884,Lewis-Ball,2025-10-30,United States,referral,small,Starter,bank_transfer,False
5885,Knox LLC,2025-10-28,United States,organic,enterprise,Enterprise,paypal,True
5886,"Parks, Chapman and Alexander",2025-10-21,United States,content_marketing,medium,Growth,ach,True
5887,"Morgan, Kim and Williams",2025-10-16,Ireland,partner,medium,Growth,credit_card,True
5888,Garcia-Ramos,2025-10-28,Canada,referral,medium,Growth,credit_card,False
5889,Richard Group,2025-10-12,United States,paid_search,small,Growth,credit_card,False
5890,"Pierce, Galvan and Erickson",2025-10-15,United States,paid_search,small,Starter,credit_card,True
5891,"Craig, Schneider and Mcintyre",2025-10-23,United Kingdom,paid_search,small,Starter,ach,False
5892,"Potter, Jones and Smith",2025-10-05,Netherlands,referral,medium,Growth,credit_card,False
5893,Roberts-Byrd,2025-10-28,United States,referral,small,Starter,credit_card,True
5894,Booker Ltd,2025-10-04,United Kingdom,partner,enterprise,Starter,bank_transfer,True
5895,Harris PLC,2025-10-19,Canada,referral,small,Starter,credit_card,False
5896,Smith LLC,2025-10-15,United States,paid_search,medium,Enterprise,credit_card,True
5897,Pace and Sons,2025-10-28,United States,partner,small,Starter,credit_card,False
5898,Williams-Carr,2025-10-23,France,organic,medium,Enterprise,ach,False
5899,Brown-Daniels,2025-10-20,Germany,organic,small,Starter,credit_card,False
5900,"Austin, Davis and Walker",2025-10-21,Australia,paid_search,medium,Enterprise,credit_card,True
5901,"Rogers, Gilbert and Mcclain",2025-10-24,France,content_marketing,small,Starter,credit_card,True
5902,"Howard, Wolf and Sanchez",2025-10-07,France,paid_search,small,Starter,bank_transfer,True
5903,Parks-Peterson,2025-10-01,United States,organic,small,Starter,paypal,False
5904,Ward Inc,2025-10-30,Australia,content_marketing,enterprise,Enterprise,paypal,True
5905,Brown Group,2025-10-11,Canada,referral,medium,Starter,credit_card,True
5906,"Shepard, Smith and Smith",2025-10-27,France,paid_search,medium,Enterprise,credit_card,False
5907,"Patterson, Sloan and Holloway",2025-10-14,France,content_marketing,enterprise,Growth,paypal,True
5908,Jones Group,2025-10-22,Australia,paid_search,enterprise,Enterprise,credit_card,True
5909,"Gonzales, Baker and Osborne",2025-10-10,Netherlands,organic,medium,Growth,credit_card,False
5910,Ferrell PLC,2025-10-14,Ireland,organic,small,Starter,bank_transfer,False
5911,Benson-Martinez,2025-10-16,United Kingdom,content_marketing,small,Starter,credit_card,True
5912,Bates PLC,2025-10-22,United States,paid_search,small,Enterprise,credit_card,True
5913,Parker-Hale,2025-10-06,Canada,content_marketing,small,Starter,paypal,True
5914,Atkins-Smith,2025-10-16,United Kingdom,referral,small,Starter,credit_card,True
5915,Henry-Bennett,2025-10-07,Canada,organic,medium,Starter,credit_card,True
5916,Cook Inc,2025-10-16,Germany,partner,medium,Growth,credit_card,False
5917,Martin LLC,2025-10-09,Germany,content_marketing,small,Starter,paypal,False
5918,Jones and Sons,2025-10-30,Canada,organic,medium,Starter,paypal,True
5919,Edwards-Anderson,2025-10-09,United States,referral,medium,Starter,bank_transfer,True
5920,White-Rodriguez,2025-10-04,United States,organic,small,Starter,credit_card,True
5921,"Scott, Perkins and Burton",2025-10-26,United States,referral,small,Growth,credit_card,True
5922,"Valentine, Park and Hernandez",2025-10-31,Canada,partner,small,Starter,credit_card,True
5923,Parker Inc,2025-10-30,Germany,paid_search,small,Starter,credit_card,True
5924,Smith Inc,2025-10-24,Canada,referral,small,Starter,credit_card,False
5925,"Williams, Jacobson and Fisher",2025-10-16,Ireland,organic,medium,Growth,credit_card,True
5926,"Williams, Sanchez and Walsh",2025-10-24,United States,referral,small,Starter,paypal,True
5927,"Peters, Gutierrez and King",2025-10-07,Canada,partner,small,Starter,credit_card,True
5928,Hernandez Inc,2025-10-14,France,paid_search,medium,Growth,credit_card,True
5929,Cruz Group,2025-10-23,Netherlands,organic,small,Starter,credit_card,True
5930,Norton PLC,2025-10-16,France,organic,small,Growth,paypal,False
5931,Campbell Ltd,2025-10-20,Canada,paid_search,small,Starter,credit_card,True
5932,Rosario-Mclean,2025-10-09,United Kingdom,paid_search,small,Starter,credit_card,True
5933,Cook-Walter,2025-10-23,United States,content_marketing,small,Starter,credit_card,True
5934,"Hawkins, Hendrix and Hayes",2025-10-06,Netherlands,referral,medium,Enterprise,ach,True
5935,"Valencia, Miller and Watkins",2025-10-05,Ireland,referral,medium,Growth,credit_card,True
5936,"Wise, Collins and Foster",2025-10-03,Netherlands,organic,small,Starter,credit_card,True
5937,Ashley and Sons,2025-10-30,Australia,organic,small,Growth,credit_card,True
5938,Lambert-Khan,2025-10-12,United States,paid_search,small,Starter,credit_card,True
5939,Dyer and Sons,2025-10-29,United States,organic,small,Starter,credit_card,True
5940,Wood-Meyer,2025-10-03,United Kingdom,paid_search,small,Starter,bank_transfer,False
5941,Scott Group,2025-10-23,Canada,referral,medium,Growth,paypal,False
5942,Neal and Sons,2025-10-26,France,organic,small,Starter,credit_card,False
5943,Solomon Inc,2025-10-28,United States,organic,small,Starter,bank_transfer,False
5944,Owen and Sons,2025-10-02,Australia,organic,enterprise,Growth,credit_card,True
5945,Reeves PLC,2025-10-14,Canada,organic,small,Growth,bank_transfer,True
5946,White Group,2025-10-31,Germany,content_marketing,small,Growth,credit_card,False
5947,"Bernard, Garcia and Pope",2025-10-11,United States,organic,medium,Enterprise,credit_card,True
5948,"Keller, Jones and Meadows",2025-10-28,United Kingdom,paid_search,small,Growth,credit_card,True
5949,"Floyd, Boyd and Browning",2025-10-16,Germany,organic,small,Growth,credit_card,True
5950,"Smith, Diaz and Davis",2025-10-11,United States,referral,small,Growth,paypal,False
5951,Mejia PLC,2025-10-11,France,referral,small,Growth,paypal,True
5952,Lewis-Watson,2025-10-05,Australia,content_marketing,medium,Enterprise,credit_card,False
5953,"Pierce, Cross and Gilmore",2025-10-25,Netherlands,organic,small,Starter,bank_transfer,False
5954,"Brady, Vaughn and Ruiz",2025-10-27,United States,paid_search,small,Starter,credit_card,False
5955,"Vazquez, James and Black",2025-10-10,United Kingdom,paid_search,medium,Growth,bank_transfer,True
5956,"Williams, Riddle and Morgan",2025-10-17,Germany,organic,small,Starter,credit_card,False
5957,Mendoza Ltd,2025-10-24,Ireland,referral,small,Starter,bank_transfer,False
5958,"Hodge, Jones and Werner",2025-10-26,Australia,paid_search,small,Starter,credit_card,True
5959,"Bender, Romero and Perkins",2025-10-26,United States,content_marketing,small,Starter,credit_card,True
5960,Lara LLC,2025-10-13,Germany,paid_search,medium,Growth,credit_card,False
5961,Ali-Collins,2025-10-29,United States,organic,medium,Growth,credit_card,False
5962,Sandoval PLC,2025-10-16,France,referral,enterprise,Enterprise,paypal,False
5963,Jackson Group,2025-10-27,Canada,paid_search,medium,Starter,bank_transfer,True
5964,Smith and Sons,2025-10-17,United Kingdom,paid_search,small,Starter,paypal,True
5965,"Lewis, Phillips and Anderson",2025-10-24,United States,content_marketing,small,Starter,credit_card,True
5966,Taylor and Sons,2025-10-13,Netherlands,organic,small,Starter,bank_transfer,True
5967,King LLC,2025-10-08,United States,referral,medium,Starter,credit_card,False
5968,Freeman-Ramirez,2025-10-15,France,organic,small,Starter,credit_card,True
5969,Simon Ltd,2025-10-03,United States,referral,small,Growth,credit_card,True
5970,"Adkins, Jones and Dickson",2025-10-12,United States,paid_search,small,Starter,paypal,False
5971,Ray-Page,2025-10-16,Netherlands,referral,medium,Starter,credit_card,True
5972,"Smith, Martinez and Burton",2025-10-21,United Kingdom,organic,small,Starter,credit_card,True
5973,Anderson Ltd,2025-10-20,United Kingdom,partner,small,Starter,credit_card,True
5974,Irwin LLC,2025-10-09,Canada,organic,medium,Enterprise,credit_card,False
5975,"Dominguez, Robinson and Anderson",2025-10-06,United States,referral,small,Growth,credit_card,True
5976,"Gonzales, Howard and Arias",2025-10-09,United States,paid_search,medium,Growth,ach,True
5977,"Liu, Sanchez and Robbins",2025-10-12,Germany,paid_search,medium,Starter,credit_card,False
5978,Roach and Sons,2025-10-19,Canada,partner,small,Growth,credit_card,False
5979,"Davis, Rogers and Williams",2025-10-11,United States,content_marketing,medium,Growth,credit_card,False
5980,Foster-Smith,2025-10-18,United States,organic,medium,Enterprise,credit_card,True
5981,Cooper PLC,2025-10-28,Germany,paid_search,small,Starter,paypal,False
5982,Donovan Group,2025-10-29,United Kingdom,referral,medium,Growth,credit_card,True
5983,Stevens-Sanders,2025-10-15,Netherlands,paid_search,small,Starter,credit_card,True
5984,"Davis, Medina and Anderson",2025-10-26,United Kingdom,paid_search,medium,Enterprise,ach,True
5985,Sutton Ltd,2025-10-02,Netherlands,paid_search,enterprise,Enterprise,credit_card,False
5986,Ewing Inc,2025-10-26,United Kingdom,content_marketing,small,Starter,credit_card,False
5987,Fleming-Hess,2025-10-31,United States,paid_search,small,Starter,credit_card,True
5988,"Jones, Evans and Grimes",2025-10-27,Germany,organic,enterprise,Enterprise,credit_card,False
5989,Valencia and Sons,2025-10-18,Germany,referral,small,Enterprise,bank_transfer,False
5990,"Curry, Schmidt and Wilson",2025-10-01,United States,organic,enterprise,Enterprise,credit_card,True
5991,Baker Ltd,2025-10-28,United States,organic,small,Starter,ach,False
5992,"Nicholson, Jones and Hughes",2025-10-02,France,paid_search,medium,Enterprise,paypal,True
5993,Hernandez Inc,2025-10-23,Canada,partner,small,Growth,credit_card,True
5994,Mcmillan Group,2025-10-08,United Kingdom,content_marketing,medium,Growth,credit_card,False
5995,Smith-Brown,2025-10-21,United States,organic,small,Starter,bank_transfer,False
5996,Grant-Richardson,2025-10-16,United States,paid_search,medium,Growth,credit_card,True
5997,Skinner-Solomon,2025-10-07,United Kingdom,organic,medium,Growth,credit_card,True
5998,Finley-Wiley,2025-10-04,France,organic,small,Growth,paypal,False
5999,Reyes Ltd,2025-10-29,Netherlands,content_marketing,medium,Growth,credit_card,True
6000,Spears-Miller,2025-10-17,United States,paid_search,small,Growth,credit_card,True
6001,"Brock, Cox and Brown",2025-10-12,United States,organic,small,Starter,credit_card,True
6002,"Mitchell, Hines and Scott",2025-10-07,United States,paid_search,medium,Enterprise,credit_card,True
6003,"Johnson, Sanford and Myers",2025-10-25,Australia,organic,small,Starter,credit_card,True
6004,Cohen PLC,2025-10-23,United States,referral,enterprise,Enterprise,ach,True
6005,Love PLC,2025-10-10,Ireland,organic,small,Starter,credit_card,True
6006,Cooper-Turner,2025-10-02,Australia,referral,small,Starter,credit_card,True
6007,"Bennett, Chavez and Anderson",2025-10-07,United States,paid_search,enterprise,Enterprise,credit_card,False
6008,Cruz Group,2025-10-18,Canada,paid_search,small,Growth,credit_card,False
6009,Davis and Sons,2025-10-02,United States,organic,small,Growth,credit_card,True
6010,Robinson-Jenkins,2025-10-02,Netherlands,paid_search,small,Starter,credit_card,True
